ID_Client,Âge,Revenu_annuel,Score_depenses,Experience_travail,Taille_famille,cluster,Genre,Profession
1504,85.0,55034.86066976,38.0,5.0,3.0,1.0,Female,Doctor
1505,86.0,65938.65158224,83.0,10.0,3.0,1.0,Female,Healthcare
1506,63.0,49914.0565376,100.0,10.0,1.0,1.0,Female,Artist
1508,76.0,78453.17224976,36.0,8.0,7.0,3.0,Female,Artist
1509,19.0,100857.11227952002,93.0,6.0,3.0,0.0,Male,Entertainment
1510,84.0,76656.78380832,90.0,5.0,6.0,3.0,Female,Engineer
1511,38.0,98226.94755552,56.0,8.0,2.0,0.0,Male,Executive
1512,1.0,56501.56429232001,19.0,9.0,1.0,1.0,Female,Entertainment
1513,30.0,41130.15026256,48.0,9.0,1.0,2.0,Female,Artist
1514,86.0,55328.53895552,25.0,6.0,6.0,1.0,Female,Artist
1515,21.0,91990.50349872,21.0,10.0,1.0,0.0,Male,Healthcare
1516,15.0,65376.61210432001,16.0,8.0,2.0,1.0,Male,Engineer
1517,87.0,53927.09717424001,53.0,9.0,1.0,1.0,Female,Healthcare
1518,40.0,87997.15393488,70.0,6.0,5.0,0.0,Male,Artist
1519,2.0,41007.50300912,36.0,5.0,7.0,2.0,Male,Homemaker
1520,63.0,60024.57851728,79.0,9.0,3.0,1.0,Female,Healthcare
1521,26.0,81482.78445056001,42.0,5.0,3.0,3.0,Male,Artist
1522,29.0,74430.56737776,53.0,8.0,1.0,3.0,Male,Entertainment
1523,7.0,95836.45131760002,3.0,9.0,5.0,0.0,Female,Executive
1524,28.0,88544.00315663998,13.0,8.0,2.0,0.0,Male,Lawyer
1525,99.0,84830.26682656001,18.0,8.0,2.0,3.0,Female,Executive
1526,69.0,81007.38569296002,87.0,10.0,5.0,3.0,Male,Healthcare
1527,13.0,72946.42309072001,59.0,6.0,7.0,3.0,Female,Entertainment
1528,73.0,58975.32563808001,36.0,5.0,1.0,1.0,Male,Healthcare
1529,4.0,102095.96205968002,59.0,10.0,4.0,0.0,Female,Healthcare
1530,42.0,85823.25949776,56.0,7.0,4.0,3.0,Female,Artist
1531,43.0,48016.39972176,9.0,1.0,1.0,1.0,Male,Doctor
1532,79.0,69103.28828224,32.0,0.0,5.0,3.0,Female,Executive
1533,18.0,60645.128611520006,17.0,0.0,5.0,1.0,Male,Engineer
1534,39.0,85833.94893728,11.0,1.0,7.0,3.0,Male,Entertainment
1535,41.0,51599.0497672,99.0,0.0,3.0,1.0,Female,Entertainment
1536,60.0,55822.50358175999,48.0,1.0,6.0,1.0,Female,Artist
1537,39.0,39539.6741824,99.0,0.0,4.0,2.0,Female,Engineer
1538,90.0,39399.0236624,86.0,1.0,2.0,2.0,Female,Healthcare
1539,83.0,57432.10813264,24.0,1.0,1.0,1.0,Female,Artist
1540,92.0,93483.64941904,87.0,8.0,5.0,0.0,Female,Engineer
1541,6.0,102883.60497168003,27.0,8.0,6.0,0.0,Female,Engineer
1542,50.0,105513.2070936,61.0,4.0,6.0,0.0,Male,Executive
1543,90.0,102905.54645280002,86.0,0.0,1.0,0.0,Male,Entertainment
1544,13.0,98190.94102240002,30.0,1.0,6.0,0.0,Female,Lawyer
1545,27.0,64945.65891104,37.0,0.0,6.0,1.0,Female,Artist
1546,93.0,52864.34184512,80.0,4.0,2.0,1.0,Female,Artist
1547,61.0,101460.22170928,75.0,1.0,3.0,0.0,Female,Healthcare
1548,91.0,60380.14303184001,1.0,7.0,7.0,1.0,Female,Engineer
1549,79.0,67194.3794248,55.0,0.0,7.0,3.0,Female,Entertainment
1550,80.0,38448.78874928,22.0,13.0,6.0,2.0,Female,Artist
1551,16.0,53652.547359200005,60.0,0.0,5.0,1.0,Female,Artist
1552,4.0,73753.19447344002,79.0,1.0,7.0,3.0,Male,Lawyer
1553,34.0,56609.583891680006,3.0,1.0,1.0,1.0,Female,Healthcare
1554,10.0,65554.95696368,47.0,0.0,2.0,1.0,Male,Doctor
1555,3.0,76691.66513728,88.0,0.0,3.0,3.0,Female,Executive
1556,96.0,96789.49924112,51.0,0.0,6.0,0.0,Male,Lawyer
1557,48.0,39856.981755520006,22.0,0.0,3.0,2.0,Female,Entertainment
1558,25.0,56802.556405120005,96.0,1.0,6.0,1.0,Male,Marketing
1559,98.0,72033.88251696,39.0,6.0,2.0,3.0,Female,Entertainment
1560,84.0,54617.97252848,75.0,1.0,3.0,1.0,Male,Marketing
1561,88.0,51898.35407376,47.0,0.0,6.0,1.0,Male,Marketing
1562,86.0,73089.88662112001,92.0,1.0,3.0,3.0,Male,Artist
1563,0.0,52892.47194912,53.0,9.0,5.0,1.0,Female,Engineer
1564,56.0,78125.17523712,93.0,0.0,5.0,3.0,Female,Artist
1565,6.0,95247.96954192,46.0,1.0,5.0,0.0,Male,Marketing
1566,2.0,67004.21992176,40.0,0.0,7.0,3.0,Male,Healthcare
1567,73.0,38347.52037488,23.0,1.0,2.0,2.0,Female,Doctor
1568,38.0,101891.73750464,32.0,1.0,1.0,0.0,Female,Homemaker
1569,37.0,49376.20894912,59.0,9.0,7.0,1.0,Male,Engineer
1570,41.0,57690.90508944002,54.0,7.0,3.0,1.0,Female,Artist
1571,94.0,78436.29418736002,13.0,1.0,3.0,3.0,Male,Artist
1572,57.0,46021.97534816,29.0,9.0,1.0,2.0,Female,Homemaker
1573,96.0,57828.74259904001,51.0,0.0,1.0,1.0,Female,Artist
1574,59.0,91804.84481232,19.0,1.0,7.0,0.0,Female,Healthcare
1575,87.0,40123.65514144,22.0,1.0,3.0,2.0,Male,Healthcare
1576,55.0,35828.18826064,34.0,3.0,1.0,2.0,Male,Healthcare
1577,16.0,106719.42595312,37.0,8.0,5.0,0.0,Female,Healthcare
1578,82.0,68418.03894880001,36.0,0.0,5.0,3.0,Male,Artist
1579,83.0,84774.00661856002,25.0,1.0,1.0,3.0,Female,Artist
1580,96.0,70072.08906400001,46.0,0.0,3.0,3.0,Female,Marketing
1581,55.0,83757.38466000003,99.0,0.0,4.0,3.0,Male,Artist
1582,6.0,60264.24700336001,44.0,1.0,3.0,1.0,Male,Artist
1583,33.0,61449.08698384002,43.0,1.0,5.0,1.0,Male,Engineer
1584,0.0,68018.02886992002,7.0,2.0,6.0,3.0,Female,Marketing
1585,27.0,57356.15685184001,31.0,0.0,5.0,1.0,Female,Artist
1586,72.0,80547.17719152,58.0,0.0,4.0,3.0,Male,Engineer
1587,13.0,94302.79804752,4.0,7.0,6.0,0.0,Female,Healthcare
1588,19.0,102278.2451336,59.0,3.0,5.0,0.0,Female,Healthcare
1589,48.0,104894.3448056,41.0,0.0,1.0,0.0,Female,Engineer
1590,58.0,57500.74558640001,24.0,1.0,1.0,1.0,Female,Artist
1591,21.0,29438.71643808,69.0,0.0,2.0,2.0,Female,Healthcare
1592,91.0,46691.47182336,5.0,1.0,5.0,1.0,Male,Entertainment
1593,44.0,81869.85468160002,55.0,1.0,7.0,3.0,Male,Homemaker
1594,80.0,58971.95002560001,96.0,2.0,4.0,1.0,Female,Artist
1595,28.0,38833.60857200001,79.0,0.0,2.0,2.0,Female,Entertainment
1596,74.0,92815.84075008,89.0,0.0,4.0,0.0,Male,Entertainment
1597,79.0,100467.22903808004,51.0,5.0,5.0,0.0,Female,Executive
1598,42.0,40740.82962320001,52.0,0.0,5.0,2.0,Female,Marketing
1599,80.0,63093.57286368,24.0,0.0,3.0,1.0,Male,Entertainment
1600,8.0,81481.65924640001,43.0,0.0,1.0,3.0,Male,Artist
1601,24.0,29064.58605488,79.0,0.0,7.0,2.0,Female,Entertainment
1602,71.0,86027.4840528,90.0,1.0,6.0,3.0,Female,Artist
1603,1.0,64449.44387648001,64.0,0.0,7.0,1.0,Male,Entertainment
1604,0.0,80708.08138640002,62.0,1.0,6.0,3.0,Male,Healthcare
1605,30.0,97384.16963968,92.0,0.0,3.0,0.0,Male,Healthcare
1606,52.0,68171.61923776,97.0,5.0,4.0,3.0,Female,Healthcare
1607,34.0,31782.51670336,15.0,8.0,1.0,2.0,Female,Homemaker
1608,64.0,88003.34255775998,39.0,1.0,7.0,0.0,Male,Entertainment
1609,17.0,74186.39807504001,94.0,1.0,7.0,3.0,Male,Artist
1610,71.0,66441.05523967999,36.0,0.0,3.0,1.0,Male,Lawyer
1611,87.0,84213.09234480001,30.0,9.0,6.0,3.0,Male,Executive
1612,68.0,50501.97571120001,28.0,0.0,7.0,1.0,Female,Artist
1613,14.0,99974.95221808,49.0,0.0,6.0,0.0,Female,Entertainment
1614,24.0,36421.73345504,67.0,0.0,6.0,2.0,Male,Artist
1615,10.0,52172.34128672,28.0,1.0,4.0,1.0,Female,Lawyer
1616,53.0,82633.30570416001,47.0,4.0,3.0,3.0,Female,Healthcare
1617,39.0,35407.361904800004,60.0,0.0,7.0,2.0,Female,Artist
1618,16.0,37794.48253024,17.0,8.0,3.0,2.0,Female,Entertainment
1619,64.0,65123.44116832001,35.0,1.0,3.0,1.0,Female,Engineer
1620,41.0,104908.4098576,21.0,0.0,7.0,0.0,Female,Artist
1621,16.0,56788.49135312,34.0,7.0,6.0,1.0,Male,Healthcare
1622,94.0,48480.54643776001,55.0,4.0,4.0,1.0,Female,Artist
1623,40.0,103643.68038176002,17.0,0.0,2.0,0.0,Female,Healthcare
1624,81.0,40250.24060944001,1.0,1.0,4.0,2.0,Male,Entertainment
1625,18.0,98363.09725888,63.0,0.0,4.0,0.0,Female,Healthcare
1627,8.0,41861.53296656,100.0,0.0,6.0,2.0,Male,Doctor
1628,64.0,73169.2135144,46.0,2.0,1.0,3.0,Male,Healthcare
1629,45.0,49906.74271056,81.0,0.0,5.0,1.0,Male,Healthcare
1630,99.0,91570.23974496,52.0,1.0,1.0,0.0,Male,Healthcare
1631,59.0,87102.61662768,77.0,0.0,2.0,3.0,Male,Doctor
1632,53.0,32207.84387584,66.0,5.0,5.0,2.0,Male,Lawyer
1633,66.0,56205.07299616,54.0,10.0,2.0,1.0,Female,Engineer
1634,1.0,93229.35327888,50.0,1.0,2.0,0.0,Female,Artist
1636,34.0,52809.20684128,43.0,9.0,2.0,1.0,Female,Entertainment
1637,1.0,79499.61211856,17.0,1.0,3.0,3.0,Female,Healthcare
1638,73.0,96773.74638288,9.0,1.0,5.0,0.0,Male,Doctor
1639,90.0,38334.58052704,18.0,2.0,7.0,2.0,Male,Healthcare
1640,32.0,69338.45595168,100.0,8.0,6.0,3.0,Female,Homemaker
1641,47.0,69871.80272352001,32.0,1.0,7.0,3.0,Female,Doctor
1642,15.0,106160.76208768004,87.0,8.0,3.0,0.0,Male,Homemaker
1643,78.0,51316.62352304001,84.0,3.0,5.0,1.0,Female,Lawyer
1644,83.0,93757.63663200002,99.0,1.0,3.0,0.0,Female,Healthcare
1645,2.0,29664.31987216,60.0,1.0,3.0,2.0,Male,Artist
1646,75.0,71151.72245552001,86.0,1.0,2.0,3.0,Male,Entertainment
1647,45.0,78075.103652,17.0,0.0,7.0,3.0,Male,Executive
1648,49.0,38763.84591408,70.0,7.0,7.0,2.0,Female,Doctor
1649,41.0,66736.42133168,7.0,0.0,7.0,1.0,Female,Homemaker
1650,34.0,61471.59106704001,77.0,0.0,1.0,1.0,Male,Entertainment
1651,82.0,84397.06322496,83.0,3.0,6.0,3.0,Male,Healthcare
1652,37.0,75304.28840800001,85.0,9.0,3.0,3.0,Male,Marketing
1653,25.0,45930.833811200006,95.0,1.0,6.0,2.0,Female,Entertainment
1654,52.0,74946.47348511999,1.0,9.0,7.0,3.0,Female,Marketing
1655,23.0,105050.74818384,42.0,8.0,5.0,0.0,Female,Entertainment
1656,96.0,51815.65156800001,23.0,9.0,3.0,1.0,Female,Artist
1657,5.0,36278.832526720005,10.0,0.0,5.0,2.0,Male,Homemaker
1658,47.0,38833.04596992,3.0,4.0,5.0,2.0,Female,Healthcare
1659,81.0,96314.10048352,55.0,0.0,5.0,0.0,Male,Artist
1660,4.0,103114.83442656002,34.0,1.0,1.0,0.0,Female,Artist
1661,8.0,56315.90560592,74.0,1.0,3.0,1.0,Female,Healthcare
1662,35.0,92511.4730248,26.0,1.0,3.0,0.0,Female,Lawyer
1663,67.0,96996.53680656,60.0,9.0,3.0,0.0,Male,Doctor
1664,9.0,47697.96694448,14.0,1.0,3.0,1.0,Female,Executive
1665,82.0,104717.1251504,61.0,3.0,7.0,0.0,Male,Lawyer
1666,2.0,31945.67130656,10.0,9.0,5.0,2.0,Female,Artist
1667,95.0,77192.38098848001,4.0,0.0,4.0,3.0,Male,Artist
1668,9.0,82674.37565600002,92.0,6.0,5.0,3.0,Female,Doctor
1669,99.0,98047.477492,4.0,0.0,2.0,0.0,Female,Healthcare
1670,96.0,54969.03622640001,41.0,8.0,2.0,1.0,Male,Homemaker
1671,92.0,106322.79148672005,69.0,1.0,4.0,0.0,Male,Lawyer
1672,24.0,67083.54681504001,55.0,1.0,3.0,3.0,Male,Artist
1673,58.0,49465.66267984001,19.0,0.0,5.0,1.0,Male,Entertainment
1674,15.0,72335.43723184001,97.0,1.0,1.0,3.0,Male,Executive
1675,13.0,74473.88773792001,96.0,0.0,3.0,3.0,Female,Marketing
1676,51.0,76043.54754112,75.0,9.0,3.0,3.0,Female,Artist
1677,9.0,92938.48800352,10.0,8.0,3.0,0.0,Male,Artist
1678,0.0,70921.6182048,92.0,1.0,3.0,3.0,Male,Doctor
1679,67.0,50277.49748128,55.0,9.0,3.0,1.0,Male,Healthcare
1680,58.0,53543.96515776,77.0,1.0,5.0,1.0,Male,Healthcare
1681,55.0,53995.734628000006,49.0,0.0,1.0,1.0,Female,Executive
1682,52.0,93151.71419184,59.0,0.0,7.0,0.0,Female,Healthcare
1683,83.0,101767.40244496,59.0,1.0,1.0,0.0,Male,Entertainment
1684,83.0,80294.5688576,86.0,0.0,1.0,3.0,Female,Executive
1685,90.0,63832.83199679999,54.0,1.0,7.0,1.0,Female,Lawyer
1686,87.0,62130.39810272,20.0,7.0,3.0,1.0,Male,Artist
1687,67.0,82148.90531327999,38.0,1.0,6.0,3.0,Female,Artist
1688,81.0,56863.88003184001,67.0,0.0,7.0,1.0,Male,Executive
1689,36.0,35228.45444336,10.0,9.0,3.0,2.0,Female,Artist
1690,51.0,54025.55253824,37.0,0.0,5.0,1.0,Female,Artist
1691,31.0,104831.89597472,37.0,0.0,1.0,0.0,Female,Artist
1692,57.0,91970.24982384,52.0,0.0,1.0,0.0,Female,Artist
1693,83.0,50532.35622352001,59.0,4.0,2.0,1.0,Male,Artist
1694,51.0,39037.83312704,33.0,3.0,4.0,2.0,Female,Engineer
1695,15.0,75809.50507584,76.0,1.0,6.0,3.0,Female,Marketing
1696,18.0,84342.4908232,94.0,14.0,1.0,3.0,Female,Doctor
1697,88.0,58565.75132384002,48.0,1.0,6.0,1.0,Female,Healthcare
1698,70.0,45098.1827328,10.0,8.0,5.0,2.0,Male,Artist
1699,9.0,69832.98318000001,91.0,1.0,2.0,3.0,Male,Artist
1700,6.0,95769.50167008002,31.0,0.0,3.0,0.0,Male,Lawyer
1701,8.0,29990.06647648001,98.0,0.0,2.0,2.0,Female,Engineer
1702,55.0,58472.92198064001,31.0,6.0,3.0,1.0,Male,Executive
1703,69.0,48046.78023408,10.0,4.0,6.0,1.0,Female,Entertainment
1704,18.0,30274.743128960003,32.0,9.0,5.0,2.0,Female,Homemaker
1705,13.0,34189.89100368001,50.0,1.0,7.0,2.0,Female,Entertainment
1706,69.0,31729.63210784,75.0,8.0,3.0,2.0,Female,Entertainment
1707,69.0,96271.34272544,91.0,9.0,3.0,0.0,Female,Engineer
1708,69.0,44899.02159648,73.0,0.0,5.0,2.0,Male,Healthcare
1709,89.0,84495.51858896001,35.0,0.0,5.0,3.0,Female,Healthcare
1710,45.0,72831.65226640001,14.0,0.0,3.0,3.0,Female,Lawyer
1711,75.0,65719.23677104,72.0,10.0,6.0,1.0,Female,Entertainment
1712,54.0,53860.14752672,39.0,8.0,7.0,1.0,Female,Homemaker
1713,33.0,43125.699840320005,48.0,4.0,1.0,2.0,Male,Artist
1714,67.0,48546.37088112,96.0,1.0,5.0,1.0,Male,Artist
1715,26.0,99100.66858576,19.0,0.0,1.0,0.0,Male,Healthcare
1716,5.0,80086.96869008,97.0,0.0,7.0,3.0,Female,Entertainment
1717,65.0,105022.61807984,51.0,1.0,1.0,0.0,Male,Doctor
1718,94.0,73993.98816368,62.0,0.0,6.0,3.0,Female,Artist
1719,95.0,28255.564263839995,15.0,8.0,1.0,2.0,Female,Entertainment
1720,48.0,41805.83536064,23.0,1.0,2.0,2.0,Female,Entertainment
1721,41.0,87698.97483248002,22.0,0.0,7.0,0.0,Female,Lawyer
1722,92.0,94687.61787024,16.0,9.0,4.0,0.0,Female,Executive
1723,44.0,102814.40491584,58.0,1.0,7.0,0.0,Male,Engineer
1724,35.0,29465.721337920007,73.0,1.0,1.0,2.0,Female,Artist
1725,34.0,48470.419600320005,17.0,1.0,2.0,1.0,Female,Doctor
1726,52.0,92048.45151296,51.0,0.0,5.0,0.0,Female,Executive
1727,64.0,36431.86029248001,17.0,10.0,1.0,2.0,Female,Marketing
1728,62.0,104225.97353456,58.0,1.0,4.0,0.0,Male,Artist
1729,58.0,44259.34303152,75.0,1.0,7.0,2.0,Male,Artist
1730,15.0,92559.2942016,47.0,1.0,7.0,0.0,Male,Artist
1731,65.0,51835.3426408,49.0,6.0,4.0,1.0,Female,Homemaker
1732,20.0,58057.7216456,68.0,0.0,7.0,1.0,Male,Doctor
1733,21.0,90951.94005904,36.0,1.0,7.0,0.0,Female,Executive
1734,79.0,32090.26004112,34.0,2.0,6.0,2.0,Female,Artist
1735,91.0,30804.714288320007,4.0,0.0,2.0,2.0,Female,Artist
1736,92.0,76812.62458448,76.0,1.0,4.0,3.0,Female,Engineer
1737,62.0,67983.71014304,79.0,1.0,4.0,3.0,Male,Artist
1738,94.0,71971.99628816001,48.0,0.0,4.0,3.0,Male,Doctor
1739,10.0,92387.13796512,77.0,0.0,4.0,0.0,Male,Lawyer
1740,53.0,81857.47743584002,66.0,8.0,4.0,3.0,Female,Artist
1741,7.0,72696.62776720001,69.0,9.0,6.0,3.0,Male,Entertainment
1742,92.0,85756.87245232002,76.0,0.0,2.0,3.0,Female,Entertainment
1743,12.0,50213.36084416,31.0,0.0,5.0,1.0,Female,Entertainment
1744,31.0,82953.98888975999,23.0,6.0,7.0,3.0,Female,Doctor
1745,93.0,41895.289091360006,33.0,5.0,1.0,2.0,Female,Lawyer
1746,66.0,71681.1310128,37.0,8.0,2.0,3.0,Female,Engineer
1747,49.0,51359.9438832,44.0,7.0,7.0,1.0,Male,Healthcare
1748,64.0,52216.22424896,97.0,5.0,7.0,1.0,Female,Artist
1749,27.0,95735.74554528002,18.0,10.0,4.0,0.0,Female,Artist
1750,33.0,84853.33351184001,75.0,4.0,1.0,3.0,Female,Artist
1751,79.0,53919.22074512,30.0,7.0,2.0,1.0,Male,Executive
1752,14.0,33854.580164000006,60.0,9.0,7.0,2.0,Female,Executive
1753,22.0,86091.62068992,91.0,10.0,7.0,3.0,Female,Artist
1754,8.0,65744.55386464001,67.0,5.0,7.0,1.0,Female,Artist
1755,6.0,69178.11435888,47.0,8.0,2.0,3.0,Female,Doctor
1756,81.0,79591.87885967999,45.0,8.0,6.0,3.0,Male,Artist
1757,69.0,42844.9614024,14.0,8.0,7.0,2.0,Male,Healthcare
1758,0.0,60856.10439152,24.0,10.0,3.0,1.0,Male,Executive
1759,61.0,78494.24220160002,39.0,8.0,4.0,3.0,Female,Artist
1760,62.0,102748.58047248,52.0,5.0,3.0,0.0,Male,Artist
1761,95.0,99655.95683872,78.0,10.0,2.0,0.0,Female,Healthcare
1762,32.0,102226.48574224,54.0,6.0,2.0,0.0,Female,Lawyer
1763,13.0,34834.63298736,16.0,7.0,2.0,2.0,Female,Artist
1764,1.0,79128.85734783999,36.0,9.0,7.0,3.0,Female,Executive
1765,63.0,99458.48350864,40.0,9.0,4.0,0.0,Female,Doctor
1766,75.0,33610.410861280005,67.0,10.0,5.0,2.0,Male,Artist
1767,43.0,88084.91985936,89.0,7.0,6.0,0.0,Female,Engineer
1768,29.0,62060.07284272,21.0,6.0,2.0,1.0,Female,Artist
1769,82.0,62492.15124016,55.0,9.0,7.0,1.0,Female,Artist
1770,87.0,95829.70009264,96.0,4.0,2.0,0.0,Female,Entertainment
1771,66.0,103146.90274512,39.0,7.0,4.0,0.0,Male,Artist
1772,99.0,47352.52926736,46.0,10.0,7.0,1.0,Female,Artist
1773,54.0,103977.3034152,50.0,6.0,3.0,0.0,Female,Lawyer
1774,49.0,68950.26051648,74.0,9.0,7.0,3.0,Female,Artist
1775,60.0,98324.84031744,66.0,9.0,2.0,0.0,Female,Entertainment
1776,75.0,96941.40180272,82.0,4.0,1.0,0.0,Male,Executive
1777,77.0,66342.0372736,4.0,10.0,4.0,1.0,Male,Doctor
1778,34.0,75884.89375456002,61.0,10.0,3.0,3.0,Male,Artist
1779,63.0,43466.07409872,11.0,6.0,6.0,2.0,Female,Lawyer
1780,38.0,95653.04303952,38.0,7.0,2.0,0.0,Male,Artist
1781,68.0,99515.30631872,94.0,10.0,2.0,0.0,Female,Engineer
1782,80.0,60034.70535472,93.0,10.0,2.0,1.0,Female,Marketing
1783,8.0,94923.91074384,31.0,7.0,2.0,0.0,Female,Homemaker
1784,86.0,50762.46047424001,68.0,7.0,5.0,1.0,Female,Engineer
1785,1.0,50337.69590384001,85.0,10.0,4.0,1.0,Female,Lawyer
1786,56.0,74213.40297488001,42.0,7.0,7.0,3.0,Male,Healthcare
1787,14.0,78824.48962256001,63.0,6.0,6.0,3.0,Female,Marketing
1788,4.0,95869.08223824,44.0,4.0,5.0,0.0,Female,Artist
1790,6.0,29619.87430784,2.0,5.0,2.0,2.0,Female,Artist
1791,17.0,70590.24557968,48.0,7.0,1.0,3.0,Male,Engineer
1792,55.0,59721.89859824,62.0,10.0,1.0,1.0,Female,Artist
1793,14.0,70204.3005528,28.0,7.0,2.0,3.0,Male,Lawyer
1794,22.0,57089.483465920006,14.0,10.0,2.0,1.0,Female,Homemaker
1795,8.0,79528.86742672,65.0,4.0,5.0,3.0,Female,Healthcare
1796,70.0,32403.629399680005,96.0,4.0,1.0,2.0,Female,Artist
1797,67.0,44158.07465711999,81.0,7.0,5.0,2.0,Female,Artist
1798,50.0,63549.84315056001,71.0,5.0,3.0,1.0,Male,Executive
1799,72.0,46345.47154416,37.0,9.0,2.0,2.0,Male,Engineer
1800,76.0,46310.590215200005,53.0,6.0,1.0,2.0,Male,Engineer
1801,80.0,52464.33176624,51.0,4.0,5.0,1.0,Male,Artist
1802,20.0,106697.484472,60.0,8.0,4.0,0.0,Male,Lawyer
1803,89.0,64619.34970464001,53.0,10.0,1.0,1.0,Female,Artist
1804,18.0,34966.28187408,18.0,8.0,2.0,2.0,Female,Artist
1805,75.0,76040.73453072,12.0,7.0,6.0,3.0,Female,Engineer
1806,5.0,71035.82642704001,55.0,6.0,3.0,3.0,Female,Marketing
1807,79.0,69236.06237312,41.0,10.0,4.0,3.0,Female,Artist
1808,31.0,102265.86788784,40.0,8.0,1.0,0.0,Female,Healthcare
1809,92.0,96651.66173152,65.0,6.0,5.0,0.0,Male,Artist
1810,15.0,87956.64658512,27.0,6.0,2.0,0.0,Female,Homemaker
1811,94.0,36840.87200464,84.0,10.0,7.0,2.0,Male,Marketing
1812,35.0,81945.24336032,22.0,6.0,3.0,3.0,Female,Executive
1813,68.0,51539.41394672,43.0,8.0,1.0,1.0,Female,Entertainment
1814,29.0,29819.035444160003,73.0,5.0,5.0,2.0,Female,Lawyer
1815,87.0,65092.49805392,61.0,9.0,1.0,1.0,Male,Healthcare
1816,33.0,84170.33458672001,44.0,9.0,2.0,3.0,Male,Executive
1817,29.0,92972.24412832,7.0,9.0,7.0,0.0,Female,Executive
1818,43.0,28365.27166944,49.0,5.0,1.0,2.0,Male,Healthcare
1819,43.0,58246.755944480006,90.0,10.0,5.0,1.0,Male,Artist
1820,66.0,103552.53884480004,98.0,10.0,5.0,0.0,Female,Artist
1821,23.0,42735.81659888,70.0,5.0,7.0,2.0,Male,Executive
1822,87.0,97984.46605904,28.0,4.0,2.0,0.0,Male,Artist
1823,81.0,59216.68193040001,54.0,8.0,3.0,1.0,Female,Executive
1824,42.0,29176.543868800003,4.0,4.0,5.0,2.0,Male,Lawyer
1825,32.0,104204.03205344,83.0,4.0,6.0,0.0,Female,Healthcare
1826,7.0,106730.67799472,18.0,6.0,6.0,0.0,Male,Artist
1827,91.0,75762.8091032,66.0,7.0,2.0,3.0,Female,Artist
1828,95.0,51394.82521216,9.0,7.0,3.0,1.0,Male,Doctor
1829,10.0,86991.22141584002,21.0,6.0,6.0,3.0,Female,Artist
1830,20.0,64005.55083536,88.0,6.0,2.0,1.0,Female,Artist
1831,5.0,90280.19317552,61.0,8.0,1.0,0.0,Male,Lawyer
1832,84.0,55932.77358944002,27.0,4.0,2.0,1.0,Female,Artist
1833,54.0,31626.6759272,34.0,10.0,4.0,2.0,Male,Healthcare
1834,12.0,31302.617129120004,63.0,8.0,1.0,2.0,Male,Healthcare
1835,90.0,35164.88040832001,99.0,10.0,4.0,2.0,Female,Artist
1836,19.0,85167.82807455999,38.0,1.0,1.0,3.0,Female,Lawyer
1837,91.0,88088.85807392001,96.0,0.0,7.0,0.0,Female,Marketing
1838,90.0,34317.60167584,35.0,1.0,7.0,2.0,Female,Entertainment
1839,60.0,61047.38909871999,36.0,0.0,2.0,1.0,Female,Doctor
1840,68.0,48124.98192320001,49.0,9.0,1.0,1.0,Female,Homemaker
1841,43.0,41584.73274320001,47.0,11.0,2.0,2.0,Female,Artist
1842,52.0,83772.01231408,77.0,4.0,4.0,3.0,Male,Healthcare
1843,81.0,85854.20261216,91.0,0.0,1.0,3.0,Male,Entertainment
1844,54.0,33192.96011792,22.0,7.0,3.0,2.0,Female,Entertainment
1845,43.0,75242.40217920001,37.0,5.0,4.0,3.0,Female,Artist
1846,20.0,63696.11969136001,41.0,9.0,1.0,1.0,Female,Lawyer
1847,71.0,33873.70863472001,46.0,1.0,3.0,2.0,Female,Artist
1848,26.0,81853.53922127999,72.0,9.0,5.0,3.0,Female,Entertainment
1849,75.0,34539.829497440005,65.0,7.0,5.0,2.0,Female,Doctor
1850,52.0,74967.85236416,55.0,1.0,1.0,3.0,Female,Artist
1851,40.0,105338.23784672002,14.0,0.0,5.0,0.0,Female,Doctor
1852,5.0,81894.04657104,60.0,9.0,6.0,3.0,Male,Entertainment
1853,46.0,93285.0508848,38.0,3.0,5.0,0.0,Female,Healthcare
1854,98.0,70427.09097648002,30.0,0.0,7.0,3.0,Male,Artist
1855,84.0,31960.861562720005,96.0,1.0,2.0,2.0,Female,Healthcare
1856,35.0,39055.273791520005,68.0,9.0,1.0,2.0,Male,Healthcare
1857,78.0,39769.77843312,54.0,1.0,4.0,2.0,Female,Artist
1858,64.0,30949.30302288,53.0,1.0,7.0,2.0,Male,Artist
1859,98.0,49483.6659464,79.0,0.0,2.0,1.0,Female,Engineer
1860,66.0,86449.43561279999,24.0,0.0,5.0,3.0,Male,Healthcare
1861,32.0,58788.54174752,28.0,6.0,4.0,1.0,Male,Healthcare
1862,22.0,103768.01544144,44.0,3.0,7.0,0.0,Male,Executive
1863,17.0,84828.01641824,35.0,1.0,7.0,3.0,Female,Entertainment
1864,22.0,49919.11995632,81.0,1.0,1.0,1.0,Female,Engineer
1865,9.0,85460.38115616,18.0,0.0,2.0,3.0,Male,Artist
1866,24.0,29032.517736320005,4.0,0.0,2.0,2.0,Male,Artist
1867,8.0,88506.30881728,75.0,9.0,3.0,0.0,Female,Artist
1868,52.0,70611.06185664001,15.0,1.0,6.0,3.0,Female,Artist
1869,62.0,104732.31540656,54.0,1.0,1.0,0.0,Male,Healthcare
